UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_diff,torque_speed_interaction,Temperature Difference,Status
6359,M21218,M,0.09752726279742736,-0.1385492604507661,-0.4059464321535655,0.5731180318240445,-1.0518458158474686,0,No Failure,-0.23607652324819345,-0.23265522022184448,-0.23607652324819345,Safe
6360,L53539,L,0.0475312291698062,-0.1385492604507661,-0.606755098151446,1.676601146927164,-1.0047137723000623,0,No Failure,-0.1860804896205723,-1.0172862934646183,-0.1860804896205723,Warning
6361,L53540,L,0.0475312291698062,-0.20595014605633308,-0.5453968946520936,0.011344809589729025,-0.9732924099351247,0,No Failure,-0.2534813752261393,-0.0061874239206575025,-0.2534813752261393,Safe
6362,M21221,M,0.0475312291698062,-0.20595014605633308,-1.0641526151466183,1.736791135023697,-0.941871047570187,0,No Failure,-0.2534813752261393,-1.8482108282989307,-0.2534813752261393,Warning
6363,L53542,L,-0.002464804457843392,-0.27335103166186175,1.1112745998304205,-1.1322649642444131,-0.8947390040227806,0,No Failure,-0.27088622720401834,-1.2582572950427156,-0.27088622720401834,Warning
6364,M21223,M,-0.002464804457843392,-0.27335103166186175,0.44191237983748544,-0.37989011303774045,-0.863317641657843,0,No Failure,-0.27088622720401834,-0.16787814392923925,-0.27088622720401834,Safe
6365,M21224,M,-0.05246083808549298,-0.27335103166186175,-0.2776520066549197,0.17185144451381926,-0.8161855981104366,0,No Failure,-0.22089019357636877,-0.047714898415808504,-0.22089019357636877,Safe
6366,M21225,M,-0.05246083808549298,-0.3407519172674287,-0.7071594311503863,1.796981123120231,-0.7690535545630302,0,No Failure,-0.28829107918193575,-1.2707521488136848,-0.28829107918193575,Warning
6367,M21226,M,-0.05246083808549298,-0.3407519172674287,2.9352866493111684,-2.1956214206165097,-0.7219215110156237,0,No Failure,-0.28829107918193575,-6.444778242877263,-0.28829107918193575,Warning
6368,L53547,L,-0.002464804457843392,-0.27335103166186175,0.17974551034025257,-0.6908717182031652,-0.6747894674682174,0,No Failure,-0.27088622720401834,-0.12418108956807508,-0.27088622720401834,Safe
6369,M21228,M,-0.002464804457843392,-0.27335103166186175,-0.6458012276510339,0.8740679723067134,-0.6433681051032798,0,No Failure,-0.27088622720401834,-0.5644741695661254,-0.27088622720401834,Safe
6370,H35783,H,-0.002464804457843392,-0.3407519172674287,1.351129395327889,-1.5134682221891271,-0.5962360615558734,0,No Failure,-0.3382871128095853,-2.04489140389437,-0.3382871128095853,Warning
6371,L53550,L,0.0475312291698062,-0.27335103166186175,-1.2147591146450287,0.6934980080171117,-0.5176826556435293,0,No Failure,-0.32088226083166793,-0.8424330262269576,-0.32088226083166793,Safe
6372,L53551,L,0.0475312291698062,-0.27335103166186175,0.040295047841724455,-0.32973178962396227,-0.48626129327859174,0,No Failure,-0.32088226083166793,-0.013286558237834983,-0.32088226083166793,Safe
6373,M21232,M,-0.002464804457843392,-0.3407519172674287,1.897775208322119,-1.764259839258018,-0.45483993091365416,0,No Failure,-0.3382871128095853,-3.3481685839822335,-0.3382871128095853,Warning
6374,H35787,H,-0.002464804457843392,-0.3407519172674287,1.094540544330597,-1.112201634878902,-0.40770788736624775,0,No Failure,-0.3382871128095853,-1.2173497828457334,-0.3382871128095853,Warning
6375,L53554,L,-0.002464804457843392,-0.3407519172674287,-0.18282569215592054,-0.1190668312860946,-0.32915448145390375,0,No Failure,-0.3382871128095853,0.02176847584269246,-0.3382871128095853,Safe
6376,H35789,H,-0.002464804457843392,-0.27335103166186175,0.5032705833368378,-0.7711250356652106,-0.29773311908896616,0,No Failure,-0.27088622720401834,-0.3880845465248704,-0.27088622720401834,Safe
6377,L53556,L,-0.002464804457843392,-0.27335103166186175,0.865841785833011,-1.1322649642444131,-0.21917971317662216,0,No Failure,-0.27088622720401834,-0.980362318677533,-0.27088622720401834,Safe
6378,L53557,L,0.0475312291698062,-0.27335103166186175,0.012404955342018832,-0.29963679557569567,-0.18775835081168454,0,No Failure,-0.32088226083166793,-0.003716981067942131,-0.32088226083166793,Safe
6379,L53558,L,-0.002464804457843392,-0.27335103166186175,-0.13820154415639155,0.4627697203137324,-0.15633698844674693,0,No Failure,-0.27088622720401834,-0.06395548993617926,-0.27088622720401834,Safe
6380,L53559,L,0.0475312291698062,-0.20595014605633308,-0.29996408065468416,0.5931813611895553,-0.12491562608180934,0,No Failure,-0.2534813752261393,-0.1779331016707191,-0.2534813752261393,Safe
6381,L53560,L,0.09752726279742736,-0.1385492604507661,-0.606755098151446,1.506062847320318,-0.09349426371687174,0,No Failure,-0.23607652324819345,-0.9138113107480857,-0.23607652324819345,Warning
6382,L53561,L,0.09752726279742736,-0.20595014605633308,1.2953492103284776,-1.2927715991685031,-0.062072901351934134,0,No Failure,-0.30347740885376046,-1.6745906701180038,-0.30347740885376046,Warning
6383,L53562,L,0.09752726279742736,-0.1385492604507661,-0.32227615465444864,0.1919147738793301,-0.03065153898699653,0,No Failure,-0.23607652324819345,-0.061849555347208526,-0.23607652324819345,Safe
6384,H35797,H,0.09752726279742736,-0.20595014605633308,-0.31112011765456643,0.382516402851687,0.0007698233779410749,0,No Failure,-0.30347740885376046,-0.11900854826001839,-0.30347740885376046,Safe
6385,H35798,H,0.0475312291698062,-0.27335103166186175,-0.4226804876533889,0.5129280437275106,0.07932322929028508,0,No Failure,-0.32088226083166793,-0.21680467565384295,-0.32088226083166793,Safe
6386,L53565,L,0.0475312291698062,-0.20595014605633308,-0.7183154681502685,0.8339413135756903,0.1578766352026291,0,No Failure,-0.2534813752261393,-0.5990329450709718,-0.2534813752261393,Safe
6387,L53566,L,0.09752726279742736,-0.20595014605633308,0.6538770828352481,-0.570491742010098,0.18929799756756668,0,No Failure,-0.30347740885376046,-0.37303147604716186,-0.30347740885376046,Safe
6388,M21247,M,0.09752726279742736,-0.1385492604507661,-0.2888080436548019,-0.07894017255507152,0.2207193599325043,0,No Failure,-0.23607652324819345,0.02279855680140269,-0.23607652324819345,Safe
6389,H35802,H,0.14752329642507697,-0.07114837484523745,-0.16609163665609716,0.663403013968845,0.2678514034799107,0,No Failure,-0.21867167127031442,-0.11018569235267316,-0.21867167127031442,Safe
6390,H35803,H,0.14752329642507697,-0.07114837484523745,0.7710154713340118,-0.991821658685834,0.3464048093922547,0,No Failure,-0.21867167127031442,-0.7647098436509397,-0.21867167127031442,Safe
6391,L53570,L,0.14752329642507697,-0.1385492604507661,-0.49519472815262355,1.506062847320318,0.4249582153045987,0,No Failure,-0.2860725568758431,-0.745794382259551,-0.2860725568758431,Warning
6392,M21251,M,0.09752726279742736,-0.20595014605633308,-0.7015814126504452,0.3022630853896422,0.4563795776695363,0,No Failure,-0.30347740885376046,-0.2120621624397473,-0.30347740885376046,Safe
6393,L53572,L,0.0475312291698062,-0.20595014605633308,0.7877495268338351,-0.6206500654238761,0.5035116212169427,0,No Failure,-0.2534813752261393,-0.48891679536704724,-0.2534813752261393,Safe
6394,L53573,L,0.09752726279742736,-0.20595014605633308,0.7765934898339529,-0.9516949999548118,0.5349329835818804,0,No Failure,-0.30347740885376046,-0.7390801412724309,-0.30347740885376046,Safe
6395,M21254,M,0.09752726279742736,-0.20595014605633308,-0.7294715051501508,0.4025797322171985,0.5663543459468179,0,No Failure,-0.30347740885376046,-0.29367044320342445,-0.30347740885376046,Safe
6396,M21255,M,0.0475312291698062,-0.27335103166186175,-0.9079680971482668,1.2151445715204048,0.6134863894942243,0,No Failure,-0.32088226083166793,-1.103312504363428,-0.32088226083166793,Warning
6397,L53576,L,-0.002464804457843392,-0.27335103166186175,-0.07126532215709803,0.6433396846033335,0.6606184330416307,0,No Failure,-0.27088622720401834,-0.045847809879702404,-0.27088622720401834,Safe
6398,M21257,M,-0.002464804457843392,-0.27335103166186175,0.2689938063393106,-0.7410300416169433,0.6920397954065683,0,No Failure,-0.27088622720401834,-0.19933249150631932,-0.27088622720401834,Safe
6399,L53578,L,0.0475312291698062,-0.20595014605633308,-1.0474185596467949,1.8270761171684984,0.7391718389539748,0,No Failure,-0.2534813752261393,-1.9137134350096872,-0.2534813752261393,Warning
6400,M21259,M,0.0475312291698062,-0.27335103166186175,-0.21071578465562615,-0.1993201487481394,0.7705932013189124,0,No Failure,-0.32088226083166793,0.04199990154114031,-0.32088226083166793,Safe
6401,L53580,L,0.0475312291698062,-0.20595014605633308,0.34708606533848635,-0.42001677176876356,0.8177252448663187,0,No Failure,-0.2534813752261393,-0.14578196868939317,-0.2534813752261393,Safe
6402,M21261,M,-0.002464804457843392,-0.27335103166186175,0.19090154734013484,-0.028781849141293357,0.8491466072312563,0,No Failure,-0.27088622720401834,-0.005494499536383233,-0.27088622720401834,Safe
6403,M21262,M,0.0475312291698062,-0.27335103166186175,0.2522597508394872,-0.32973178962396227,0.8962786507786628,0,No Failure,-0.32088226083166793,-0.08317805909439893,-0.32088226083166793,Safe
6404,L53583,L,0.0475312291698062,-0.27335103166186175,0.6148309533356603,-0.640713394789387,0.9434106943260692,0,No Failure,-0.32088226083166793,-0.3939304273332861,-0.32088226083166793,Safe
6405,M21264,M,0.09752726279742736,-0.20595014605633308,-1.9845256676369039,2.1480893870166784,0.9748320566910068,0,No Failure,-0.30347740885376046,-4.262938524913022,-0.30347740885376046,Warning
6406,L53585,L,0.0475312291698062,-0.20595014605633308,3.414996240306105,-2.255811408713044,1.0219641002384132,0,No Failure,-0.2534813752261393,-7.703587479594663,-0.2534813752261393,Warning
6407,L53586,L,0.09752726279742736,-0.1385492604507661,-0.07126532215709803,0.5630863671412888,1.0533854626033508,0,No Failure,-0.23607652324819345,-0.04012853135659393,-0.23607652324819345,Warning
6408,M21267,M,0.14752329642507697,-0.07114837484523745,0.4028662503378976,-1.1021699701961463,1.0848068249682883,0,No Failure,-0.21867167127031442,-0.4440270831279538,-0.21867167127031442,Warning
6409,L53588,L,0.14752329642507697,-0.07114837484523745,0.34708606533848635,-0.8313150237617443,1.1319388685156948,0,No Failure,-0.21867167127031442,-0.2885378606542341,-0.21867167127031442,Warning
6410,L53589,L,0.14752329642507697,-0.003747489239670474,0.11838730684090021,0.08156646236901802,1.1633602308806323,0,No Failure,-0.15127078566474744,0.009656433808407677,-0.15127078566474744,Warning
6411,L53590,L,0.19751933005269812,0.0636533963658965,0.029139010841842207,0.1919147738793301,1.19478159324557,0,No Failure,-0.1338659336868016,0.005592206676779495,-0.1338659336868016,Warning
6412,M21271,M,0.19751933005269812,-0.003747489239670474,0.11838730684090021,0.23204143261035248,1.2262029556105076,0,No Failure,-0.2012668192923686,0.027470760282243867,-0.2012668192923686,Warning
6413,L53592,L,0.19751933005269812,-0.003747489239670474,-0.6458012276510339,0.42264306158271003,1.273334999157914,0,No Failure,-0.2012668192923686,-0.27294340802830563,-0.2012668192923686,Warning
6414,L53593,L,0.19751933005269812,0.0636533963658965,0.41960030583772095,-0.6507450594721428,1.3047563615228517,0,No Failure,-0.1338659336868016,-0.273052825976897,-0.1338659336868016,Warning
6415,M21274,M,0.19751933005269812,0.0636533963658965,-0.45614859865303564,-0.49023842454805255,1.3361777238877892,0,No Failure,-0.1338659336868016,0.2236215703634661,-0.1338659336868016,Warning
6416,L53595,L,0.19751933005269812,0.0636533963658965,-0.1995597476557439,0.2220097679275974,1.3833097674351955,0,No Failure,-0.1338659336868016,-0.044304213264741606,-0.1338659336868016,Warning
6417,H35830,H,0.19751933005269812,0.0636533963658965,-0.30554209915462527,-0.1993201487481394,1.4147311298001333,0,No Failure,-0.1338659336868016,0.06090069665231866,-0.1338659336868016,Warning
6418,L53597,L,0.14752329642507697,-0.07114837484523745,0.0068269368420777075,-0.008718519775782523,1.4932845357124773,0,No Failure,-0.21867167127031442,-5.9520783865672776e-05,-0.21867167127031442,Warning
6419,H35832,H,0.14752329642507697,-0.07114837484523745,-0.7462055606499741,1.2151445715204048,1.5247058980774149,0,No Failure,-0.21867167127031442,-0.9067476362621563,-0.21867167127031442,Warning
6420,H35833,H,0.14752329642507697,-0.07114837484523745,-0.8075637641493265,0.6734346786516008,1.603259303989759,1,Tool Wear Failure,-0.21867167127031442,-0.5438414440005789,-0.21867167127031442,Warning
6421,L53600,L,0.14752329642507697,-0.07114837484523745,-0.11588947015662704,-0.35982678367222964,-1.6959837443286896,0,No Failure,-0.21867167127031442,0.04170013530793795,-0.21867167127031442,Safe
6422,L53601,L,0.14752329642507697,-0.07114837484523745,-0.06568730365715691,0.14175645046555194,-1.6645623819637518,0,No Failure,-0.21867167127031442,-0.009311599007091432,-0.21867167127031442,Safe
6423,L53602,L,0.14752329642507697,-0.07114837484523745,-0.9023900786483257,1.5361578413685846,-1.6331410195988143,0,No Failure,-0.21867167127031442,-1.3862135952888393,-0.21867167127031442,Warning
6424,M21283,M,0.14752329642507697,-0.003747489239670474,-0.009907118657745668,-0.24947847216191754,-1.6017196572338768,0,No Failure,-0.15127078566474744,0.0024716128262612168,-0.15127078566474744,Safe
6425,M21284,M,0.14752329642507697,-0.003747489239670474,-0.7238934866502097,0.3223264147551537,-1.5545876136864702,0,No Failure,-0.15127078566474744,-0.23332999221656983,-0.15127078566474744,Safe
6426,L53605,L,0.14752329642507697,-0.07114837484523745,-0.8131417826492676,1.61641115883063,-1.507455570139064,0,No Failure,-0.21867167127031442,-1.314371451185707,-0.21867167127031442,Warning
6427,L53606,L,0.09752726279742736,-0.20595014605633308,-0.5063507651525058,-0.31970012494120725,-1.4760342077741262,0,No Failure,-0.30347740885376046,0.161880402883332,-0.30347740885376046,Safe
6428,L53607,L,0.09752726279742736,-0.1385492604507661,-0.6736913201507395,0.9342579604032467,-1.4446128454091887,0,No Failure,-0.23607652324819345,-0.6294014787054006,-0.23607652324819345,Safe
6429,M21288,M,0.09752726279742736,-0.1385492604507661,1.139164692330126,-1.593721539651172,-1.4131914830442511,0,No Failure,-0.23607652324819345,-1.8155113073766218,-0.23607652324819345,Warning
6430,M21289,M,0.09752726279742736,-0.1385492604507661,-0.8075637641493265,0.7436563314308898,-1.3660594394968446,0,No Failure,-0.23607652324819345,-0.6005499062438086,-0.23607652324819345,Safe
6431,L53610,L,0.14752329642507697,-0.1385492604507661,-0.08799937765692141,-0.07894017255507152,-1.3189273959494383,0,No Failure,-0.2860725568758431,0.006946686056976281,-0.2860725568758431,Safe
6432,L53611,L,0.09752726279742736,-0.1385492604507661,-1.0362625226469127,1.9474560933615657,-1.2875060335845006,0,No Failure,-0.23607652324819345,-2.0180757640509577,-0.23607652324819345,Warning
6433,M21292,M,0.14752329642507697,-0.07114837484523745,-0.5119287836524469,0.6533713492860893,-1.256084671219563,0,No Failure,-0.21867167127031442,-0.33447960011338573,-0.21867167127031442,Safe
6434,L53613,L,0.14752329642507697,-0.07114837484523745,0.17416749184031147,-0.6005867360583647,-1.2089526276721567,0,No Failure,-0.21867167127031442,-0.10460268545184452,-0.21867167127031442,Safe
6435,M21294,M,0.14752329642507697,-0.07114837484523745,-0.24976191415521404,-0.14916182533436123,-1.177531265307219,0,No Failure,-0.21867167127031442,0.03725494301439576,-0.21867167127031442,Safe
6436,L53615,L,0.14752329642507697,-0.07114837484523745,0.4586464353373088,-0.5905550713756088,-1.1303992217598127,0,No Failure,-0.21867167127031442,-0.270855978356793,-0.21867167127031442,Safe
6437,L53616,L,0.19751933005269812,-0.003747489239670474,1.2841931733285954,-1.3930882459960594,-1.0989778593948751,0,No Failure,-0.2012668192923686,-1.7889944153524464,-0.2012668192923686,Warning
6438,L53617,L,0.19751933005269812,-0.003747489239670474,-1.4323018361427324,2.6195776271061924,-1.0675564970299374,0,No Failure,-0.2012668192923686,-3.7520258452226214,-0.2012668192923686,Warning
6439,L53618,L,0.19751933005269812,-0.003747489239670474,0.23552569533966383,-0.9717583293203229,-1.0361351346649998,0,No Failure,-0.2012668192923686,-0.2288740562152791,-0.2012668192923686,Safe
6440,L53619,L,0.2975113973079973,0.0636533963658965,0.6538770828352481,-0.7309983769341876,-1.0047137723000623,0,No Failure,-0.2338580009421008,-0.47798308626702773,-0.2338580009421008,Safe
6441,L53620,L,0.2975113973079973,0.13105428197142516,0.6092529348357192,-0.8313150237617443,-0.9732924099351247,0,No Failure,-0.16645711533657215,-0.5064811179998683,-0.16645711533657215,Safe
6442,L53621,L,0.3475074309356185,0.13105428197142516,0.5590507683362491,-0.8614100178100111,-0.941871047570187,0,No Failure,-0.21645314896419332,-0.4815719323092288,-0.21645314896419332,Safe
6443,L53622,L,0.3475074309356185,0.13105428197142516,-1.0641526151466183,1.4859995179548064,-0.9104496852052494,0,No Failure,-0.21645314896419332,-1.5813302731382215,-0.21645314896419332,Warning
6444,L53623,L,0.39750346456326807,0.19845516757699214,-0.009907118657745668,-0.6708083888376544,-0.8790283228403118,0,No Failure,-0.19904829698627594,0.006645778304825836,-0.19904829698627594,Safe
6445,M21304,M,0.39750346456326807,0.19845516757699214,-1.499238058142026,2.107962728285656,-0.8476069604753742,0,No Failure,-0.19904829698627594,-3.1603379473907536,-0.19904829698627594,Warning
6446,L53625,L,0.3475074309356185,0.19845516757699214,0.6873451938348949,-0.5604600773273423,-0.8004749169279678,0,No Failure,-0.14905226335862634,-0.38522954048728225,-0.14905226335862634,Safe
6447,M21306,M,0.3475074309356185,0.19845516757699214,-0.37805633965385993,0.021376474272484798,-0.7690535545630302,0,No Failure,-0.14905226335862634,-0.008081511618160512,-0.14905226335862634,Safe
6448,L53627,L,0.2975113973079973,0.0636533963658965,-1.1255108186459706,0.5831496965067996,-0.7219215110156237,0,No Failure,-0.2338580009421008,-0.6563412923085173,-0.2338580009421008,Safe
6449,H35862,H,0.3475074309356185,0.13105428197142516,1.8866191713222369,-1.5234998868718825,-0.6905001486506862,0,No Failure,-0.21645314896419332,-2.8742640940797526,-0.21645314896419332,Warning
6450,L53629,L,0.2975113973079973,0.13105428197142516,-0.11031145165668592,0.4627697203137324,-0.6119467427383422,0,No Failure,-0.16645711533657215,-0.051048799630566355,-0.16645711533657215,Safe
6451,L53630,L,0.2975113973079973,0.13105428197142516,-0.8968120601483845,0.7336246667481341,-0.5805253803734046,0,No Failure,-0.16645711533657215,-0.6579234487620662,-0.16645711533657215,Safe
6452,L53631,L,0.3475074309356185,0.13105428197142516,0.8769978228328932,-1.2526449404374806,-0.549104018008467,0,No Failure,-0.21645314896419332,-1.0985668855463098,-0.21645314896419332,Safe
6453,L53632,L,0.3475074309356185,0.0636533963658965,-0.9079680971482668,1.0847329306445812,-0.5176826556435293,0,No Failure,-0.28385403456972197,-0.9849028949514232,-0.28385403456972197,Warning
6454,L53633,L,0.3475074309356185,0.13105428197142516,1.496157876326358,-1.5836898749684165,-0.48626129327859174,0,No Failure,-0.21645314896419332,-2.3694500800923017,-0.21645314896419332,Warning
6455,L53634,L,0.3475074309356185,0.0636533963658965,0.330352009838663,-0.7209667122514325,-0.45483993091365416,0,No Failure,-0.28385403456972197,-0.2381728024190337,-0.28385403456972197,Safe
6456,L53635,L,0.3475074309356185,0.0636533963658965,0.14627739934060582,0.021376474272484798,-0.42341856854871657,0,No Failure,-0.28385403456972197,0.0031268950636504454,-0.28385403456972197,Safe
6457,L53636,L,0.3475074309356185,0.13105428197142516,-0.8466098936489144,1.0646696012790704,-0.391997206183779,0,No Failure,-0.21645314896419332,-0.9013598179101059,-0.21645314896419332,Warning
6458,L53637,L,0.3475074309356185,-0.003747489239670474,-0.8019857456493854,0.8038463195274238,-0.36057584381884134,0,No Failure,-0.351254920175289,-0.6446732899537151,-0.351254920175289,Safe
6459,M21318,M,0.2975113973079973,-0.003747489239670474,-1.32074146614391,2.298564357258013,-0.32915448145390375,0,No Failure,-0.3012588865476678,-3.035809259231082,-0.3012588865476678,Warning
6460,M21319,M,0.2975113973079973,-0.003747489239670474,-0.7908297086495032,1.5261261766858294,-0.28202243790649734,0,No Failure,-0.3012588865476678,-1.2069059196708347,-0.3012588865476678,Warning
6461,L53640,L,0.2975113973079973,-0.003747489239670474,-1.2593832626445576,1.2953978889824496,-0.23489039435909095,0,No Failure,-0.3012588865476678,-1.6314024198495898,-0.3012588865476678,Warning
6462,L53641,L,0.2975113973079973,-0.003747489239670474,-0.18840371065586167,-0.40998510708600777,-0.20346903199415334,0,No Failure,-0.3012588865476678,0.07724271548864467,-0.3012588865476678,Safe
6463,H35876,H,0.2975113973079973,-0.003747489239670474,-0.31112011765456643,0.4025797322171985,-0.17204766962921575,0,No Failure,-0.3012588865476678,-0.12525065365275864,-0.3012588865476678,Safe
6464,H35877,H,0.2475153636803477,-0.003747489239670474,-1.008372430147207,2.0477727401891217,-0.09349426371687174,0,No Failure,-0.2512628529200182,-2.06491757441371,-0.2512628529200182,Warning
6465,M21324,M,0.2475153636803477,-0.07114837484523745,1.094540544330597,-1.3028032638512588,-0.014940857804527726,0,No Failure,-0.31866373852558516,-1.4259709935714353,-0.31866373852558516,Warning
6466,M21325,M,0.2475153636803477,-0.1385492604507661,-0.6848473571506217,0.8540046429412019,0.03219118574287868,0,No Failure,-0.3860646241311138,-0.5848628227126424,-0.3860646241311138,Safe
6467,L53646,L,0.19751933005269812,-0.20595014605633308,1.1224306368303028,-0.8915050118582778,0.07932322929028508,0,No Failure,-0.40346947610903117,-1.0006525381974933,-0.40346947610903117,Warning
6468,L53647,L,0.19751933005269812,-0.20595014605633308,0.8546857488331286,-1.2626766051202365,0.11074459165522269,0,No Failure,-0.40346947610903117,-1.079191699781262,-0.40346947610903117,Safe
6469,L53648,L,0.2475153636803477,-0.1385492604507661,-0.1772476736559794,0.252104761975864,0.1421659540201603,0,No Failure,-0.3860646241311138,-0.04468498257781631,-0.3860646241311138,Safe
6470,M21329,M,0.19751933005269812,-0.27335103166186175,-0.09915541465680366,-0.5002700892308083,0.1735873163850979,0,No Failure,-0.47087036171455987,0.04960448813807697,-0.47087036171455987,Safe
6471,L53650,L,0.19751933005269812,-0.27335103166186175,-0.8912340416484434,1.4559045239065398,0.2207193599325043,0,No Failure,-0.47087036171455987,-1.2975516730954784,-0.47087036171455987,Warning
6472,L53651,L,0.19751933005269812,-0.27335103166186175,-0.08799937765692141,-0.14916182533436123,0.2521407222974419,0,No Failure,-0.47087036171455987,0.013126147799594201,-0.47087036171455987,Safe
6473,H35886,H,0.19751933005269812,-0.27335103166186175,0.17974551034025257,-0.640713394789387,0.2835620846623795,0,No Failure,-0.47087036171455987,-0.1151653561282541,-0.47087036171455987,Safe
6474,H35887,H,0.19751933005269812,-0.3407519172674287,0.04587306634166558,1.074701265961826,0.36211549057472353,0,No Failure,-0.5382712473201268,0.04929984247093883,-0.5382712473201268,Warning
6475,M21334,M,0.2475153636803477,-0.20595014605633308,-1.0697306336465593,1.4358411945410283,0.44066889648706753,0,No Failure,-0.45346550973668076,-1.5359633108522068,-0.45346550973668076,Warning
6476,L53655,L,0.2475153636803477,-0.20595014605633308,0.11838730684090021,-0.9817899940030786,0.48780094003447394,0,No Failure,-0.45346550973668076,-0.11623147327336805,-0.45346550973668076,Safe
6477,L53656,L,0.2475153636803477,-0.20595014605633308,-0.8633439491487378,0.8640363076239577,0.5192223023994115,0,No Failure,-0.45346550973668076,-0.7459605180319613,-0.45346550973668076,Safe
6478,L53657,L,0.2475153636803477,-0.20595014605633308,1.6858105053243564,-1.5435632162373938,0.5506436647643491,0,No Failure,-0.45346550973668076,-2.6021550855652498,-0.45346550973668076,Warning
6479,L53658,L,0.2475153636803477,-0.1385492604507661,0.6929232123348361,-1.0921383055133904,0.5820650271292868,1,No Failure,-0.3860646241311138,-0.7567679829702632,-0.3860646241311138,Safe
6480,L53659,L,0.2975113973079973,-0.1385492604507661,-0.6736913201507395,0.2721680913413756,0.6134863894942243,0,No Failure,-0.4360606577587634,-0.18335728075867838,-0.4360606577587634,Safe
6481,L53660,L,0.3475074309356185,-0.07114837484523745,1.317661284328242,-1.3429299225822813,0.6449077518591619,0,No Failure,-0.4186558057808559,-1.7695267665525953,-0.4186558057808559,Warning
6482,L53661,L,0.3475074309356185,-0.1385492604507661,-0.740627542150033,0.8439729782584461,0.6763291142240996,0,No Failure,-0.4860566913863846,-0.6250696325285962,-0.4860566913863846,Safe
6483,L53662,L,0.2975113973079973,-0.07114837484523745,-0.3278541731543898,0.3724847381689319,0.7077504765890371,0,No Failure,-0.36865977215323475,-0.12212067584500455,-0.36865977215323475,Safe
6484,L53663,L,0.3475074309356185,-0.07114837484523745,-0.7071594311503863,0.5329913730930215,0.7391718389539748,0,No Failure,-0.4186558057808559,-0.3769098762045244,-0.4186558057808559,Safe
6485,H35898,H,0.2975113973079973,-0.1385492604507661,2.087427837320117,-1.7542281745752621,0.7705932013189124,0,No Failure,-0.4360606577587634,-3.6618247246196565,-0.4360606577587634,Warning
6486,L53665,L,0.2975113973079973,-0.1385492604507661,0.5032705833368378,-0.23944680747916175,0.8491466072312563,0,No Failure,-0.4360606577587634,-0.12050653447818124,-0.4360606577587634,Safe
6487,L53666,L,0.2475153636803477,-0.1385492604507661,2.2324563183185866,-1.8645764860855742,0.880567969596194,0,No Failure,-0.3860646241311138,-4.162585557350009,-0.3860646241311138,Warning
6488,H35901,H,0.2975113973079973,-0.1385492604507661,0.012404955342018832,-0.37989011303774045,0.9119893319611315,0,No Failure,-0.4360606577587634,-0.0047125198871076565,-0.4360606577587634,Safe
6489,L53668,L,0.3475074309356185,-0.1385492604507661,-1.1645569481455584,1.445872859223784,0.9905427378734756,0,No Failure,-0.4860566913863846,-1.6838012843441426,-0.4860566913863846,Warning
6490,M21349,M,0.3475074309356185,-0.1385492604507661,-0.2720739881549785,-0.1190668312860946,1.0219641002384132,0,No Failure,-0.4860566913863846,0.032394987644983726,-0.4860566913863846,Warning
6491,L53670,L,0.3475074309356185,-0.07114837484523745,-0.8689219676486789,0.45273805563097663,1.0690961437858195,0,No Failure,-0.4186558057808559,-0.39339404212830525,-0.4186558057808559,Warning
6492,L53671,L,0.39750346456326807,-0.003747489239670474,-0.3947903951536833,1.2753345596169388,1.1005175061507573,0,No Failure,-0.40125095380293857,-0.50348983474432,-0.40125095380293857,Warning
6493,M21352,M,0.39750346456326807,-0.07114837484523745,-0.5286628391522703,0.6032130258723112,1.1319388685156948,0,No Failure,-0.4686518394085055,-0.3188963108712879,-0.4686518394085055,Warning
6494,L53673,L,0.3475074309356185,-0.1385492604507661,-0.9804823376475014,1.315461218347961,1.179070912063101,0,No Failure,-0.4860566913863846,-1.289786490450439,-0.4860566913863846,Warning
6495,L53674,L,0.2975113973079973,-0.20595014605633308,0.43633436133754433,-0.6808400535204094,1.2104922744280389,0,No Failure,-0.5034615433643304,-0.29707390992584737,-0.5034615433643304,Warning
6496,M21355,M,0.2975113973079973,-0.1385492604507661,0.865841785833011,-0.8915050118582778,1.2419136367929764,0,No Failure,-0.4360606577587634,-0.7719022915464508,-0.4360606577587634,Warning
6497,L53676,L,0.3475074309356185,-0.07114837484523745,1.540782024325887,-1.3028032638512588,1.2890456803403827,0,No Failure,-0.4186558057808559,-2.007335850175115,-0.4186558057808559,Warning
6498,L53677,L,0.39750346456326807,-0.07114837484523745,-1.2649612811444988,2.539324309644148,1.3204670427053204,1,Overstrain Failure,-0.4686518394085055,-3.212146931968831,-0.4686518394085055,Warning
6499,H35912,H,0.39750346456326807,-0.07114837484523745,2.8014142053125815,-2.0852731091061982,1.351888405070258,0,No Failure,-0.4686518394085055,-5.841713709806436,-0.4686518394085055,Warning
6500,L53679,L,0.44749949819088924,-0.003747489239670474,0.7375473603343651,-1.32286659321677,1.430441810982602,0,No Failure,-0.45124698743055974,-0.975676763901543,-0.45124698743055974,Warning
6501,M21360,M,0.44749949819088924,-0.003747489239670474,-0.6848473571506217,0.663403013968845,1.4618631733475396,0,No Failure,-0.45124698743055974,-0.4543298008423205,-0.45124698743055974,Warning
